id,author
1404.1511v1,Aske Plaat
1404.1515v1,Aske Plaat
1404.1515v1,Jonathan Schaeffer
1404.1515v1,Wim Pijls
1404.1515v1,Arie de Bruin
1404.1517v1,Aske Plaat
1404.1517v1,Jonathan Schaeffer
1404.1517v1,Wim Pijls
1404.1517v1,Arie de Bruin
1404.1518v1,Aske Plaat
1404.1518v1,Jonathan Schaeffer
1404.1518v1,Wim Pijls
1404.1518v1,Arie de Bruin
1404.1685v3,Guido Governatori
1404.1718v8,Gabriel Leuenberger
1404.1812v1,Anugrah Kumar
1404.1884v1,Guoming Tang
1404.1884v1,Kui Wu
1404.1884v1,Jingsheng Lei
1404.1884v1,Jiuyang Tang
1404.2267v2,Peter A. van der Helm
1404.2116v1,Tshilidzi Marwala
1404.2162v1,Georg Kaes
1404.2162v1,Jürgen Manger
1404.2162v1,Stefanie Rinderle-Ma
1404.2162v1,Ralph Vigne
1404.2313v1,Eita Nakamura
1404.2313v1,Tomohiko Nakamura
1404.2313v1,Yasuyuki Saito
1404.2313v1,Nobutaka Ono
1404.2313v1,Shigeki Sagayama
1404.2314v2,Eita Nakamura
1404.2314v2,Nobutaka Ono
1404.2314v2,Shigeki Sagayama
1404.2314v2,Kenji Watanabe
1404.2458v3,Jakub Marecek
1404.2458v3,Robert Shorten
1404.2458v3,Jia Yuan Yu
1404.3659v1,Amir Konigsberg
1404.2768v1,Einollah pira
1404.2768v1,Mohammad Reza Zand Miralvand
1404.2768v1,Fakhteh Soltani
1404.2984v1,Supratik Chakraborty
1404.2984v1,Daniel J. Fremont
1404.2984v1,Kuldeep S. Meel
1404.2984v1,Sanjit A. Seshia
1404.2984v1,Moshe Y. Vardi
1404.3141v1,Mark Kaminski
1404.3141v1,Yavor Nenov
1404.3141v1,Bernardo Cuenca Grau
1404.3285v1,Mahdi Moeini
1404.3285v1,Zied Jemai
1404.3285v1,Evren Sahin
1404.3301v1,William Yang Wang
1404.3301v1,Kathryn Mazaitis
1404.3301v1,Ni Lao
1404.3301v1,Tom Mitchell
1404.3301v1,William W. Cohen
1404.3370v1,Meizhu Li
1404.3370v1,Qi Zhang
1404.3370v1,Xinyang Deng
1404.3370v1,Yong Deng
1404.3675v2,Clement Carbonnel
1404.3675v2,Martin C. Cooper
1404.3675v2,Emmanuel Hebrard
1404.3708v4,Yuxiao Dong
1404.3708v4,Jie Tang
1404.3708v4,Nitesh Chawla
1404.3708v4,Tiancheng Lou
1404.3708v4,Yang Yang
1404.3708v4,Bai Wang
1404.4089v1,Guy Van den Broeck
1404.4089v1,Adnan Darwiche
1404.4258v2,Gavin Taylor
1404.4258v2,Connor Geer
1404.4258v2,David Piekut
1404.4274v3,Shqiponja Ahmetaj
1404.4274v3,Diego Calvanese
1404.4274v3,Magdalena Ortiz
1404.4274v3,Mantas Simkus
1404.4304v1,Christoph Waldhauser
1404.4304v1,Ronald Hochreiter
1404.4304v1,Johannes Otepka
1404.4304v1,Norbert Pfeifer
1404.4304v1,Sajid Ghuffar
1404.4304v1,Karolina Korzeniowska
1404.4304v1,Gerald Wagner
1404.4388v1,Yanling Chang
1404.4388v1,Alan L. Erera
1404.4388v1,Chelsea C. White III
1404.4801v1,Yong Deng
1404.4502v2,Thi-Van-Anh Nguyen
1404.4502v2,Arnaud Lallouet
1404.4785v1,Olegs Verhodubs
1404.4789v1,Hongming Mo
1404.4789v1,Yong Deng
1404.4884v1,David A. Eubanks
1404.4893v1,Daniele Codecasa
1404.4893v1,Fabio Stella
1404.4983v1,Iti Mathur
1404.4983v1,Nisheeth Joshi
1404.4983v1,Hemant Darbari
1404.4983v1,Ajai Kumar
1404.5078v1,Ethan Petuchowski
1404.5078v1,Matthew Lease
1404.5454v1,Adish Singla
1404.5454v1,Eric Horvitz
1404.5454v1,Ece Kamar
1404.5454v1,Ryen White
1404.5528v1,Saeed Javanmardi
1404.5528v1,Mohammad Shojafar
1404.5528v1,Danilo Amendola
1404.5528v1,Nicola Cordeschi
1404.5528v1,Hongbo Liu
1404.5528v1,Ajith Abraham
1404.5643v1,Yu Zhang
1404.5643v1,Subbarao Kambhampati
1404.5668v1,Pedro A. Ortega
1404.5668v1,Daniel D. Lee
1404.5711v1,Ronald Hochreiter
1405.6164v1,Ion Androutsopoulos
1405.6164v1,Gerasimos Lampouras
1405.6164v1,Dimitrios Galanis
1404.6036v1,Ryuta Arisaka
1404.6059v1,Dibya Jyoti Bora
1404.6059v1,Dr. Anil Kumar Gupta
1404.6071v1,Chandranath Adak
1404.6075v1,Chandranath Adak
1404.6445v1,Nadia Creignou
1404.6445v1,Odile Papini
1404.6445v1,Stefan Rümmele
1404.6445v1,Stefan Woltran
1404.6566v1,Oliver Fernández Gil
1404.6567v1,Mohammed Bekkouche
1404.6567v1,Hélène Collavizza
1404.6567v1,Michel Rueher
1404.6696v1,Thibaut Vidal
1404.6696v1,Maria Battarra
1404.6696v1,Anand Subramanian
1404.6696v1,Güneş Erdoǧan
1404.6699v1,Paulo Shakarian
1404.6699v1,Gerardo I. Simari
1404.6699v1,Geoffrey Moores
1404.6699v1,Simon Parsons
1404.6699v1,Marcelo A. Falappa
1404.6784v4,Martin Slota
1404.6784v4,Martin Baláz
1404.6784v4,João Leite
1404.6883v1,Jozef Frtús
1404.6974v2,Ulrich Furbach
1404.6974v2,Claudia Schon
1404.6999v1,Mario Alviano
1404.6999v1,Carmine Dodaro
1404.6999v1,Francesco Ricca
1404.7173v1,Daniel G. Schwartz
1404.7205v1,João Moura
1404.7205v1,Carlos Damásio
1405.0961v1,Ulrike Barthelmess
1405.0961v1,Ulrich Furbach
1404.7279v1,Michael Gr. Voskoglou
1404.7428v1,Anthony Hunter
1404.7541v1,James P. Delgrande
1404.7541v1,Kewen Wang
1405.0921v1,Chandranath Adak
1404.7719v1,Wenzhao Qiao
1404.7719v1,Nico Roos
1404.7734v1,Ringo Baumann
1404.7734v1,Wolfgang Dvorák
1404.7734v1,Thomas Linsbichler
1404.7734v1,Hannes Strass
1404.7734v1,Stefan Woltran
1405.0034v1,Aaron Hunter
1405.0054v1,Giuseppe De Giacomo
1405.0054v1,Riccardo De Masellis
1405.0054v1,Marco Grasso
1405.0054v1,Fabrizio Maggi
1405.0054v1,Marco Montali
1405.0446v1,Shao-Meng Qin
1405.0446v1,Hai-Jun Zhou
1405.0406v1,Sylwia Polberg
1405.0423v1,Sachin Lakra
1405.0423v1,T. V. Prasad
1405.0423v1,G. Ramakrishna
1405.0501v1,Mathias Niepert
1405.0501v1,Pedro Domingos
1405.0546v2,Antti Puurula
1405.0546v2,Jesse Read
1405.0546v2,Albert Bifet
1405.0647v1,Djamal Ziani
1405.0720v1,Matthias Nickles
1405.0720v1,Alessandra Mileo
1405.1397v1,Shamim Ripon
1405.1397v1,Aoyan Barua
1405.1397v1,Mohammad Salah Uddin
1405.0795v1,Valmi Dufour-Lussier
1405.0795v1,Alice Hermann
1405.0795v1,Florence Le Ber
1405.0795v1,Jean Lieber
1405.0805v1,Hannes Strass
1405.0809v1,Jianmin Ji
1405.0809v1,Hannes Strass
1405.0868v1,Zhana Bao
1405.0876v1,Marco Maratea
1405.0876v1,Luca Pulina
1405.0876v1,Francesco Ricca
1405.0915v3,Riccardo Zese
1405.0936v1,Mohit Jha
1405.0936v1,Shailja Shukla
1405.0941v1,Elena Cabrio
1405.0941v1,Serena Villata
1405.0999v1,Shiqi Zhang
1405.0999v1,Mohan Sridharan
1405.0999v1,Michael Gelfond
1405.0999v1,Jeremy Wyatt
1405.1071v2,Jean-François Baget
1405.1071v2,Fabien Garreau
1405.1071v2,Marie-Laure Mugnier
1405.1071v2,Swan Rocher
1405.1124v1,Marcello Balduccini
1405.1124v1,William C. Regli
1405.1124v1,Duc N. Nguyen
1405.1183v1,Daniel Le Berre
1405.1287v1,Mario Alviano
1405.1287v1,Wolfgang Faber
1405.1513v1,Ibrahim Alabdulmohsin
1405.1520v1,Holger Hoos
1405.1520v1,Marius Lindauer
1405.1520v1,Torsten Schaub
1405.1524v1,Mohammad Mohammadi
1405.1524v1,Shahram Jafari
1405.1544v2,Ilya Otpuschennikov
1405.1544v2,Alexander Semenov
1405.1544v2,Stepan Kochemazov
1405.1675v2,Stefano Teso
1405.1675v2,Roberto Sebastiani
1405.1675v2,Andrea Passerini
1405.1734v2,Tiep Le
1405.1734v2,Enrico Pontelli
1405.1734v2,Tran Cao Son
1405.1734v2,William Yeoh
1405.7869v1,Priya Bajaj
1405.7869v1,Supriya Raheja
1405.7868v1,Priya Bajaj
1405.7868v1,Supriya Raheja
1405.1833v2,Bart Bogaerts
1405.1833v2,Joost Vennekens
1405.1833v2,Marc Denecker
1405.1833v2,Jan Van den Bussche
1405.1864v1,Jesse Alama
1405.6142v1,Phil Maguire
1405.6142v1,Philippe Moser
1405.6142v1,Rebecca Maguire
1405.6142v1,Mark Keane
1405.1958v2,Mohamed Hassan
1405.2058v1,Ari Saptawijaya
1405.2058v1,Luís Moniz Pereira
1405.6662v1,Suma Dawn
1405.6662v1,Vikas Saxena
1405.6662v1,Bhudev Sharma
1405.2501v1,Roman Barták
1405.2501v1,Neng-Fa Zhou
1405.2590v1,Ilias Tachmazidis
1405.2590v1,Grigoris Antoniou
1405.2590v1,Wolfgang Faber
1405.2642v2,Radhakrishnan Delhibabu
1405.2874v2,Dimitri Kartsaklis
1405.2874v2,Mehrnoosh Sadrzadeh
1405.2883v1,Kartik Talamadupula
1405.2883v1,David E. Smith
1405.2883v1,Subbarao Kambhampati
1405.3939v1,Aadhityan A
1405.3175v1,Yong Deng
1405.3218v4,Elena Bellodi
1405.3218v4,Evelina Lamma
1405.3218v4,Fabrizio Riguzzi
1405.3218v4,Vitor Santos Costa
1405.3218v4,Riccardo Zese
1405.3229v1,Manel Tagorti
1405.3229v1,Bruno Scherrer
1405.3250v2,Eric Gribkoff
1405.3250v2,Guy Van den Broeck
1405.3250v2,Dan Suciu
1405.3318v1,James Neufeld
1405.3318v1,András György
1405.3318v1,Dale Schuurmans
1405.3318v1,Csaba Szepesvári
1405.3342v1,M. Ehsan Shafiee
1405.3342v1,Emily M. Zechman
1405.3362v1,Rehan Abdul Aziz
1405.3362v1,Geoffrey Chu
1405.3362v1,Peter James Stuckey
1405.3367v1,Rehan Abdul Aziz
1405.3376v1,Anthony Hunter
1405.3376v1,Matthias Thimm
1405.3451v1,Cezary Kaliszyk
1405.3451v1,Josef Urban
1405.3451v1,Jiri Vyskocil
1405.3451v1,Herman Geuvers
1405.3486v1,Zhizheng Zhang
1405.3486v1,Kaikai Zhao
1405.3487v1,Petr Baudiš
1405.3539v3,Fionn Murtagh
1405.3539v3,Adam Ganz
1405.3546v3,Mario Alviano
1405.3546v3,Carmine Dodaro
1405.3546v3,Francesco Ricca
1405.3570v1,Daniel Gall
1405.3570v1,Thom Frühwirth
1405.3637v2,Michael Gelfond
1405.3637v2,Yuanlin Zhang
1405.3710v4,Francesco Calimeri
1405.3710v4,Martin Gebser
1405.3710v4,Marco Maratea
1405.3710v4,Francesco Ricca
1405.3713v2,Luís Moniz Pereira
1405.3713v2,Emmanuelle-Anna Dietz
1405.3713v2,Steffen Hölldobler
1405.3727v1,Sweta Rai
1405.3729v1,Priyanka Saini
1405.3790v1,Ana Sofia Gomes
1405.3790v1,José Júlio Alferes
1405.3792v1,Angelos Charalambidis
1405.3792v1,Zoltán Ésik
1405.3792v1,Panos Rondogiannis
1405.3824v1,Marco Gavanelli
1405.3824v1,Stefano Bragaglia
1405.3824v1,Michela Milano
1405.3824v1,Federico Chesani
1405.3824v1,Elisa Marengo
1405.3824v1,Paolo Cagnoli
1405.3826v1,Heike Stephan
1405.3896v1,Mário Abrantes
1405.3896v1,Luís Moniz Pereira
1405.4008v1,Aya Saad
1405.4053v2,Quoc V. Le
1405.4053v2,Tomas Mikolov
1405.4138v1,Reza Azizi
1405.4180v1,Liang Chang
1405.4180v1,Uli Sattler
1405.4180v1,Tianlong Gu
1405.4206v1,Joachim Jansen
1405.4392v1,Sunny Mitra
1405.4392v1,Ritwik Mitra
1405.4392v1,Martin Riedl
1405.4392v1,Chris Biemann
1405.4392v1,Animesh Mukherjee
1405.4392v1,Pawan Goyal
1405.4917v2,Hubie Chen
1405.5048v1,Mihai Polceanu
1405.5048v1,Cédric Buche
1405.5066v1,Erik Cuevas
1405.5066v1,Alonso Echavarria
1405.5066v1,Marte A. Ramirez-Ortegon
1405.5172v1,Erik Cuevas
1405.5172v1,Diego Oliva
1405.5172v1,Daniel Zaldivar
1405.5172v1,Marco Perez
1405.5172v1,Gonzalo Pajares
1405.5345v2,Raphaël Lallement
1405.5345v2,Lavindra de Silva
1405.5345v2,Rachid Alami
1405.5358v1,Anna Harutyunyan
1405.5358v1,Tim Brys
1405.5358v1,Peter Vrancx
1405.5358v1,Ann Nowe
1405.5443v1,Marcello Balduccini
1405.5443v1,William C. Regli
1405.5443v1,Duc N. Nguyen
1405.5459v1,Alexey A. Melnikov
1405.5459v1,Adi Makmal
1405.5459v1,Hans J. Briegel
1405.5498v1,Dimitris Bertsimas
1405.5498v1,J. Daniel Griffith
1405.5498v1,Vishal Gupta
1405.5498v1,Mykel J. Kochenderfer
1405.5498v1,Velibor V. Mišić
1405.5498v1,Robert Moss
1405.5643v1,Sandra Huber
1405.5643v1,Martin Josef Geiger
1405.5643v1,Marc Sevaux
1405.5646v1,Christian Blum
1405.5646v1,José A. Lozano
1405.5646v1,Pedro Pinacho Davidson
1405.6043v1,Johann Brault-Baron
1405.6043v1,Florent Capelli
1405.6043v1,Stefan Mengel
1405.6341v1,Stefanos Nikolaidis
1405.6341v1,Keren Gu
1405.6341v1,Ramya Ramakrishnan
1405.6341v1,Julie Shah
1405.6369v1,Ben Ruijl
1405.6369v1,Jos Vermaseren
1405.6369v1,Aske Plaat
1405.6369v1,Jaap van den Herik
1405.6509v3,Edmond Awad
1405.6509v3,Richard Booth
1405.6509v3,Fernando Tohme
1405.6509v3,Iyad Rahwan
1405.7076v2,Vilem Vychodil
1405.7192v1,Toby Walsh
1405.7714v1,Nina Narodytska
1405.7714v1,Toby Walsh
1405.7253v3,Uwe Egly
1405.7253v3,Martin Kronegger
1405.7253v3,Florian Lonsing
1405.7253v3,Andreas Pfandler
1405.7295v1,Peter Novák
1405.7295v1,Cees Witteveen
1406.4881v1,Ovidiu-Andrei Schipor
1406.4881v1,Stefan-Gheorghe Pentiuc
1406.4881v1,Maria-Doina Schipor
1406.4882v1,Ovidiu-Andrei Schipor
1406.4882v1,Stefan-Gheorghe Pentiuc
1406.4882v1,Doina-Maria Schipor
1405.7567v1,Michael Gr. Voskoglou
1405.7567v1,Abdel-Badeeh M. Salem
1405.7716v2,S. Burc Eryilmaz
1405.7716v2,Duygu Kuzum
1405.7716v2,Rakesh G. D. Jeyasingh
1405.7716v2,SangBum Kim
1405.7716v2,Matthew BrightSky
1405.7716v2,Chung Lam
1405.7716v2,H. -S. Philip Wong
1405.7908v1,Peter D. Turney
1405.7944v1,Shruti Jadon
1405.7944v1,Anubhav Singhal
1405.7944v1,Suma Dawn
1405.7964v2,Faruk Karaaslan
1406.0062v1,Fahem Kebair
1406.0062v1,Frédéric Serin
1406.0079v1,Shashishekar Ramakrishna
1406.0079v1,Adrian Paschke
1406.0155v1,Said Jabbour
1406.0155v1,Yue Ma
1406.0155v1,Badran Raddaoui
1406.0155v1,Lakhdar Sais
1406.0155v1,Yakoub Salhi
1406.0175v1,Zahid Halim
1406.0303v2,Mnacho Echenim
1406.0303v2,Nicolas Peltier
1406.0486v4,Marc Lanctot
1406.0486v4,Mark H. M. Winands
1406.0486v4,Tom Pepels
1406.0486v4,Nathan R. Sturtevant
1406.1767v1,Christoph Salge
1406.1767v1,Cornelius Glackin
1406.1767v1,Daniel Polani
1406.0893v1,Mathew Joseph
1406.0893v1,Gabriel Kuper
1406.0893v1,Luciano Serafini
1406.0941v1,Siamak Ravanbakhsh
1406.0941v1,Reihaneh Rabbany
1406.0941v1,Russell Greiner
1406.0955v2,Yan Gu
1406.1061v1,Vit Novacek
1406.1128v1,Bartlomiej Placzek
1406.1234v1,Chen Lijiang
1406.1404v2,Xiaowang Zhang
1406.1404v2,Jan Van den Bussche
1406.1404v2,François Picalausa
1406.1509v3,Wojciech Jaśkowski
1406.1556v1,Matt Kaufmann
1406.1556v1,J Strother Moore
1406.1559v1,Sebastiaan Joosten
1406.1559v1,Cezary Kaliszyk
1406.1559v1,Josef Urban
1406.1638v1,Xiaoyu Chen
1406.1638v1,Dan Song
1406.1638v1,Dongming Wang
1406.1697v1,Meizhu Li
1406.1697v1,Qi Zhang
1406.1697v1,Yong Deng
1406.2358v1,Sandro Sozzo
1406.1928v1,Tobias Buer
1406.1969v1,Adeyinka K. Akanbi
1406.1969v1,Olusanya Y. Agunbiade
1406.1969v1,Sadiq Kuti
1406.1969v1,Olumuyiwa J. Dehinbo
1406.2000v1,Florentin Smarandache
1406.2023v1,Laura Giordano
1406.2023v1,Valentina Gliozzi
1406.2023v1,Nicola Olivetti
1406.2023v1,Gian Luca Pozzato
1406.2128v1,Yang Liu
1406.2128v1,Xiaoge Zhang
1406.2128v1,Yong Deng
1406.2161v1,Tiago de Lima
1406.2161v1,Andreas Herzig
1406.2234v1,Bryan Knowles
1406.2234v1,Mustafa Atici
1406.2464v1,Sunil Kumar Kopparapu
1406.2464v1,Meghna Pandharipande
1406.2464v1,G Sita
1406.2538v1,Guntis Barzdins
1406.2616v3,Ashesh Jain
1406.2616v3,Debarghya Das
1406.2616v3,Jayesh K Gupta
1406.2616v3,Ashutosh Saxena
1406.2623v2,Ilya Loshchilov
1406.2623v2,Marc Schoenauer
1406.2623v2,Michèle Sebag
1406.2623v2,Nikolaus Hansen
1406.2720v1,Chris Marriott
1406.2720v1,Jobran Chebib
1406.2858v2,Jennifer Barry
1406.2858v2,Daniel T. Barry
1406.2858v2,Scott Aaronson
1406.3047v2,Meghyn Bienvenu
1406.3047v2,Stanislav Kikot
1406.3047v2,Vladimir Podolskii
1406.3124v1,Serge Gaspers
1406.3124v1,Stefan Szeider
1406.3185v2,Karthik H. Shankar
1406.3191v2,Hadi Fanaee-T
1406.3191v2,Joao Gama
1406.3266v1,Hadi Fanaee-T
1406.3266v1,Márcia D. B. Oliveira
1406.3266v1,João Gama
1406.3266v1,Simon Malinowski
1406.3266v1,Ricardo Morla
1406.3339v3,Yinlam Chow
1406.3339v3,Mohammad Ghavamzadeh
1406.3496v1,Hadi Fanaee-T
1406.3496v1,João Gama
1406.3497v2,Matteo Pirotta
1406.3497v2,Simone Parisi
1406.3497v2,Marcello Restelli
1406.3506v1,Hadi Fanaee-T
1406.3506v1,João Gama
1406.3793v1,Cheston Tan
1406.3793v1,Tomaso Poggio
1406.4462v1,Erfan Khaji
1406.3843v1,Yichuan Zhang
1406.3843v1,Charles Sutton
1406.3877v2,Fuan Pu
1406.3877v2,Jian Luo
1406.3877v2,Yulai Zhang
1406.3877v2,Guiming Luo
1406.4041v2,Yusupjan Habibulla
1406.4067v1,Jonathan Charest
1406.4067v1,Jean-François Beaudoin
1406.4067v1,Jules Cadorette
1406.4067v1,Roger Lecomte
1406.4067v1,Charles-Antoine Brunet
1406.4067v1,Réjean Fontaine
1406.4287v1,Andreja Čufar
1406.4287v1,Aleš Mrhar
1406.4287v1,Marko Robnik-Šikonja
1406.4324v1,Garimella Rama Murthy
1406.4447v1,Pedro Girão Antunes
1406.4447v1,David Martins de Matos
1406.4447v1,Ricardo Ribeiro
1406.4447v1,Isabel Trancoso
1406.4679v1,Christoph Berkholz
1406.4682v1,Xu Sun
1406.4710v1,Christian Retoré
1406.4973v1,Gaétan Marceau
1406.4973v1,Marc Schoenauer
1406.5301v6,Borko Bošković
1406.5301v6,Franc Brglez
1406.5301v6,Janez Brest
1406.6045v1,Emanuel Diamant
1406.6102v1,Kewen Wang
1406.6102v1,Lian Wen
1406.6102v1,Kedian Mu
1406.6605v2,Jon Haël Brenas
1406.6605v2,Rachid Echahed
1406.6605v2,Martin Strecker
1406.6764v1,Thomas S. Richardson
1406.6901v2,Alexey Redozubov
1406.6973v1,R. V. Guha
1408.0016v1,Stephen Guy
1408.0016v1,Rolf Schwitter
1406.7196v2,Frédéric Lardeux
1406.7196v2,Eric Monfroy
1406.7196v2,Broderick Crawford
1406.7196v2,Ricardo Soto
1406.7282v2,Bo Sun
1406.7282v2,Blake Leonard
1406.7282v2,Peter Ronhovde
1406.7282v2,Zohar Nussinov
1406.7288v4,Wolfgang Gatterbauer
1406.7288v4,Stephan Günnemann
1406.7288v4,Danai Koutra
1406.7288v4,Christos Faloutsos
1406.7473v1,Hassan Gholami Mazinan
1406.7473v1,Gholam Reza Ahmadi
1406.7473v1,Erfan Khaji
1406.7648v2,Marco Scutari
1407.0481v1,Konstantinos Kotis
1407.0481v1,Iraklis Athanasakis
1407.0481v1,George Vouros
1407.0787v1,Ekaterina Svetlova
1407.0787v1,Henk van Elst
1407.1041v1,Florentin Smarandache
1407.1408v2,Benjamin J. Hescott
1407.1408v2,Roni Khardon
1407.1474v1,Kaveh Bakhtiyari
1407.1474v1,Hafizah Husain
1407.1584v1,Hadi Hosseini
1407.1584v1,Jesse Hoey
1407.1584v1,Robin Cohen
1407.1933v1,Adam Saulwick
1407.2002v2,Simon Walk
1407.2002v2,Philipp Singer
1407.2002v2,Markus Strohmaier
1407.2002v2,Tania Tudorache
1407.2002v2,Mark A. Musen
1407.2002v2,Natalya F. Noy
1407.2506v6,Ming Xu
1407.2506v6,Jianping Wu
1407.2506v6,Yiman Du
1407.2506v6,Haohan Wang
1407.2506v6,Geqi Qi
1407.2506v6,Kezhen Hu
1407.2506v6,Yunpeng Xiao
1407.3211v1,Faruk Karaaslan
1407.2776v1,Seyed-Mahdi Khaligh-Razavi
1407.2845v1,Santa Agreste
1407.2845v1,Pasquale De Meo
1407.2845v1,Emilio Ferrara
1407.2845v1,Domenico Ursino
1407.2873v1,Sergey Kulikov
1407.2987v1,Eren Golge
1407.2987v1,Pinar Duygulu
1407.3130v2,Toby Walsh
1407.3269v1,Guanjiao Ren
1407.3269v1,Weihai Chen
1407.3269v1,Sakyasingha Dasgupta
1407.3269v1,Christoph Kolodziejski
1407.3269v1,Florentin Wörgötter
1407.3269v1,Poramate Manoonpong
1407.3208v1,Brian E. Ruttenberg
1407.3208v1,Avi Pfeffer
1407.3247v1,Haris Aziz
1407.3247v1,Serge Gaspers
1407.3247v1,Joachim Gudmundsson
1407.3247v1,Simon Mackenzie
1407.3247v1,Nicholas Mattei
1407.3247v1,Toby Walsh
1407.3341v1,Marcus Hutter
1407.3501v4,Antoine Cully
1407.3501v4,Jeff Clune
1407.3501v4,Danesh Tarapore
1407.3501v4,Jean-Baptiste Mouret
1407.3512v1,Radhakrishnan Delhibabu
1407.3512v1,Andreas Behrend
1407.3832v1,Irene-Anna Diakidoy
1407.3832v1,Antonis Kakas
1407.3832v1,Loizos Michael
1407.3832v1,Rob Miller
1407.3836v1,David Toth
1408.2466v1,Rolf Schwitter
1407.3896v1,Richard Booth
1407.3896v1,Dov Gabbay
1407.3896v1,Souhila Kaci
1407.3896v1,Tjitze Rienstra
1407.3896v1,Leendert van der Torre
1407.3926v2,Miroslav Klimos
1407.3926v2,Antonin Kucera
1407.4234v1,Emil Weydert
1407.4832v1,Bernat Coma-Puig
1407.4832v1,Ernesto Diaz-Aviles
1407.4832v1,Wolfgang Nejdl
1407.4360v1,Rosangela S. Cintra
1407.4360v1,Haroldo F. de Campos Velho
1407.4364v1,Muhammad Marwan Muhammad Fuad
1407.4490v1,Shalini Ghosh
1407.4490v1,Patrick Lincoln
1407.4490v1,Christian Petersen
1407.4490v1,Alfonso Valdes
1407.4709v1,Vadim Bulitko
1407.4833v2,Olga Nevzorova
1407.4833v2,Nikita Zhiltsov
1407.4833v2,Alexander Kirillovich
1407.4833v2,Evgeny Lipachev
1407.4863v1,Gamal Abd El-Nasser A. Said
1407.4863v1,Abeer M. Mahmoud
1407.4863v1,El-Sayed M. El-Horbaty
1407.5212v1,Kandarp Khandwala
1407.5212v1,Rudra Sharma
1407.5212v1,Snehal Rao
1407.5380v1,Dongmo Zhang
1407.5380v1,Michael Thielsher
1407.5397v1,Susmit Jha
1407.5397v1,Sanjit A. Seshia
1407.5574v1,Sandeep Kumar
1407.5574v1,Vivek Kumar Sharma
1407.5574v1,Rajani Kumari
1407.5656v2,Khalifeh AlJadda
1407.5656v2,Mohammed Korayem
1407.5656v2,Camilo Ortiz
1407.5656v2,Trey Grainger
1407.5656v2,John A. Miller
1407.5656v2,William S. York
1407.5754v1,Truyen Tran
1407.5754v1,Dinh Phung
1407.5754v1,Svetha Venkatesh
1407.6090v2,Jyoti Chaturvedi
1407.6090v2,Anubha Parashar
1407.6090v2,Amrita A Manjrekar
1407.6090v2,Vinay S Bhaskar
1407.6166v1,Michail Schlesinger
1407.6166v1,Boris Flach
1407.6166v1,Evgeniy Vodolazskiy
1407.6315v1,Deepak Kumar
1407.6315v1,A G Ramakrishnan
1407.6513v1,Amin Karbasi
1407.6513v1,Amir Hesam Salavati
1407.6513v1,Amin Shokrollahi
1407.6885v1,Jean-Francois Baget
1407.6885v1,Fabien Garreau
1407.6885v1,Marie-Laure Mugnier
1407.6885v1,Swan Rocher
1407.7008v2,Enrico De Santis
1407.7008v2,Lorenzo Livi
1407.7008v2,Alireza Sadeghian
1407.7008v2,Antonello Rizzi
1407.7138v4,Lorenzo Livi
1407.7138v4,Alireza Sadeghian
1407.7180v1,Joseph Y. Halpern
1407.7182v1,Joseph Y. Halpern
1407.7183v1,Peter D. Grunwald
1407.7183v1,Joseph Y. Halpern
1407.7184v1,Joseph Y. Halpern
1407.7184v1,Riccardo Pucella
1407.7185v1,Joseph Y. Halpern
1407.7185v1,Riccardo Pucella
1407.7188v1,Peter D. Grunwald
1407.7188v1,Joseph Y. Halpern
1407.7189v1,Joseph Y. Halpern
1407.7189v1,Riccardo Pucella
1407.7190v1,Peter D. Grunwald
1407.7190v1,Joseph Y. Halpern
1407.7191v1,Joseph Y. Halpern
1407.7191v1,Nan Rong
1407.7191v1,Ashutosh Saxena
1407.7211v1,João Pedro Pedroso
1407.7281v1,Eric J. Horvitz
1407.7281v1,David Heckerman
1407.7417v1,Nabarun Mondal
1407.7417v1,Partha P. Ghosh
1407.7933v1,Steffen Ziegert
1407.7934v1,Valerio Senni
1407.7934v1,Michele Stawowy
1407.8033v5,Lorenzo Livi
1407.8033v5,Alessandro Giuliani
1407.8033v5,Alireza Sadeghian
1407.8134v1,Luca Maria Aiello
1407.8134v1,Martina Deplano
1407.8134v1,Rossano Schifanella
1407.8134v1,Giancarlo Ruffo
1407.8151v1,Fabio Cuzzolin
1407.8161v1,Miroslav Dudík
1407.8161v1,Rafael Frongillo
1407.8161v1,Jennifer Wortman Vaughan
1407.8392v1,Gagan Sidhu
1407.8392v1,Brian Caffo
1408.0032v2,Gábor E. Gévay
1408.0032v2,Gábor Danner
1408.0328v1,Tim Wilkin
1408.0328v1,Gleb Beliakov
1408.0595v1,T. R. Gopalakrishnan Nair
1408.0595v1,Meenakshi Malhotra
1408.0651v1,Matteo Brunelli
1408.0651v1,Michele Fedrizzi
1408.0703v1,David R. M Thompson
1408.0703v1,Kevin Leyton-Brown
1408.1377v1,Seppo Ilari Tirri
1408.1479v1,Arthur L. Delcher
1408.1479v1,Adam J. Grove
1408.1479v1,Simon Kasif
1408.1479v1,Judea Pearl
1408.1480v1,Adnan Darwiche
1408.1480v1,Gregory M. Provan
1408.1481v1,Daniel Lehmann
1408.1482v1,Joseph Y. Halpern
1408.1483v1,Ann Becker
1408.1483v1,Reuven Bar-Yehuada
1408.1483v1,Dan Geiger
1408.1484v1,Leonid Peshkin
1408.1484v1,Kee-Eung Kim
1408.1484v1,Nicolas Meuleau
