name,university,conference,count,adjustedcount,year
Daniel D. Lee,Cornell University,aaai,1,0.5,2014
Daniel D. Lee,Cornell University,icra,1,0.5,2014
Daniel D. Lee,Cornell University,iros,1,0.125,2014
Hadas Kress-Gazit,Cornell University,icra,2,0.75,2014
Joseph Y. Halpern,Cornell University,aaai,1,0.25,2014
Kilian Q. Weinberger,Cornell University,aaai,1,0.166666667,2014
Kilian Q. Weinberger,Cornell University,icml,3,0.7,2014
Noah Snavely,Cornell University,cvpr,1,0.5,2014
Ramin Zabih,Cornell University,cvpr,1,0.333333333,2014
Robert D. Kleinberg,Cornell University,icml,1,0.2,2014
Serge J. Belongie,Cornell University,cvpr,1,0.166666667,2014
Thorsten Joachims,Cornell University,icml,1,0.333333333,2014
Andrew Gordon Wilson,Cornell University,icml,2,0.7,2015
Bart Selman,Cornell University,aaai,1,0.142857143,2015
Bart Selman,Cornell University,ijcai,1,0.25,2015
Bharath Hariharan,Cornell University,cvpr,1,0.25,2015
Carla P. Gomes,Cornell University,aaai,2,0.233766234,2015
Carla P. Gomes,Cornell University,ijcai,1,0.25,2015
Christopher De Sa,Cornell University,icml,1,0.333333333,2015
Daniel D. Lee,Cornell University,icra,1,0.333333333,2015
Daniel D. Lee,Cornell University,iros,1,0.333333333,2015
David B. Shmoys,Cornell University,aaai,1,0.5,2015
Hadas Kress-Gazit,Cornell University,icra,2,0.833333333,2015
Joseph Y. Halpern,Cornell University,ijcai,1,1,2015
Kavita Bala,Cornell University,cvpr,2,0.45,2015
Kilian Q. Weinberger,Cornell University,aaai,2,0.416666667,2015
Kilian Q. Weinberger,Cornell University,icml,3,0.7,2015
Noah Snavely,Cornell University,cvpr,1,0.25,2015
Ross A. Knepper,Cornell University,icra,1,0.25,2015
Serge J. Belongie,Cornell University,cvpr,2,0.375,2015
Siddhartha Banerjee,Cornell University,ijcai,1,0.333333333,2015
Thorsten Joachims,Cornell University,icml,1,0.5,2015
Bart Selman,Cornell University,icml,1,0.2,2016
Bart Selman,Cornell University,icra,1,0.2,2016
Bharath Hariharan,Cornell University,cvpr,1,0.333333333,2016
Carla P. Gomes,Cornell University,icml,1,0.2,2016
Christopher De Sa,Cornell University,icml,1,0.333333333,2016
Daniel D. Lee,Cornell University,icra,3,1.333333333,2016
Daniel D. Lee,Cornell University,ijcai,1,0.2,2016
Daniel D. Lee,Cornell University,iros,3,1.5,2016
Hadas Kress-Gazit,Cornell University,icra,1,0.2,2016
Hadas Kress-Gazit,Cornell University,iros,2,0.75,2016
Jayadev Acharya,Cornell University,icml,1,0.25,2016
Karthik Sridharan,Cornell University,icml,1,0.5,2016
Kavita Bala,Cornell University,cvpr,1,0.25,2016
Noah Snavely,Cornell University,cvpr,1,0.25,2016
Ramin Zabih,Cornell University,cvpr,1,0.5,2016
Serge J. Belongie,Cornell University,cvpr,2,0.45,2016
Siddhartha Banerjee,Cornell University,ijcai,1,0.5,2016
Thorsten Joachims,Cornell University,icml,1,0.2,2016
Bart Selman,Cornell University,ijcai,1,0.25,2017
Bharath Hariharan,Cornell University,cvpr,3,0.533333333,2017
Carla P. Gomes,Cornell University,aaai,2,0.233766234,2017
Carla P. Gomes,Cornell University,ijcai,2,0.45,2017
Daniel D. Lee,Cornell University,icra,1,0.333333333,2017
Daniel D. Lee,Cornell University,iros,3,1.083333333,2017
Jayadev Acharya,Cornell University,icml,1,0.25,2017
John E. Hopcroft,Cornell University,cvpr,1,0.2,2017
Jon M. Kleinberg,Cornell University,icml,1,0.2,2017
Joseph Y. Halpern,Cornell University,aaai,1,0.25,2017
Kavita Bala,Cornell University,cvpr,3,0.642857143,2017
Kilian Q. Weinberger,Cornell University,cvpr,2,0.392857143,2017
Kilian Q. Weinberger,Cornell University,icml,1,0.25,2017
Noah Snavely,Cornell University,cvpr,3,0.642857143,2017
Robert D. Kleinberg,Cornell University,ijcai,1,0.333333333,2017
Ross A. Knepper,Cornell University,iros,1,0.333333333,2017
Serge J. Belongie,Cornell University,cvpr,6,1.366666667,2017
Volodymyr Kuleshov,Cornell University,aaai,1,0.5,2017
Andrew Gordon Wilson,Cornell University,icml,1,0.25,2018
Bharath Hariharan,Cornell University,cvpr,3,0.611111111,2018
Carla P. Gomes,Cornell University,aaai,3,0.516666667,2018
Carla P. Gomes,Cornell University,icml,1,0.333333333,2018
Christopher De Sa,Cornell University,icml,2,0.583333333,2018
Claire Cardie,Cornell University,icml,1,0.25,2018
Daniel D. Lee,Cornell University,aaai,1,0.5,2018
Daniel D. Lee,Cornell University,icra,1,0.333333333,2018
Daniel D. Lee,Cornell University,iros,3,1.166666667,2018
Erik Andersen,Cornell University,icra,1,0.166666667,2018
Guy Hoffman,Cornell University,icra,1,0.5,2018
Hadas Kress-Gazit,Cornell University,icra,1,0.166666667,2018
Jayadev Acharya,Cornell University,icml,1,0.25,2018
Jon M. Kleinberg,Cornell University,aaai,1,0.333333333,2018
Jon M. Kleinberg,Cornell University,icml,1,0.166666667,2018
Joseph Y. Halpern,Cornell University,aaai,3,1.333333333,2018
Kilian Q. Weinberger,Cornell University,cvpr,2,0.361111111,2018
Kilian Q. Weinberger,Cornell University,icml,1,0.25,2018
Noah Snavely,Cornell University,cvpr,2,1,2018
Robert D. Kleinberg,Cornell University,icml,2,0.5,2018
Serge J. Belongie,Cornell University,cvpr,8,1.655555556,2018
Volodymyr Kuleshov,Cornell University,icml,1,0.333333333,2018
Volodymyr Kuleshov,Cornell University,ijcai,1,0.2,2018
Robert M. Haralick,CUNY,ijcai,1,0.5,1979
Robert M. Haralick,CUNY,icra,1,0.5,1984
Robert M. Haralick,CUNY,icra,1,1,1985
Robert M. Haralick,CUNY,icra,1,0.333333333,1986
Robert M. Haralick,CUNY,cvpr,2,0.75,1988
Bon K. Sy,CUNY,ijcai,1,1,1989
Robert M. Haralick,CUNY,cvpr,1,1,1989
Leonid Gurvits,CUNY,icra,1,0.333333333,1991
Robert M. Haralick,CUNY,cvpr,1,0.25,1991
Bon K. Sy,CUNY,aaai,1,1,1992
Leonid Gurvits,CUNY,icra,2,1.333333333,1992
Robert M. Haralick,CUNY,cvpr,5,1.75,1992
Robert M. Haralick,CUNY,iros,1,0.333333333,1992
Robert M. Haralick,CUNY,cvpr,1,0.333333333,1993
Leonid Gurvits,CUNY,iros,1,0.5,1994
Robert M. Haralick,CUNY,cvpr,3,1.533333333,1994
Zhigang Zhu,CUNY,icra,1,0.25,1994
Robert M. Haralick,CUNY,cvpr,1,0.5,1996
Zhigang Zhu,CUNY,icra,1,0.333333333,1996
Ioannis Stamos,CUNY,cvpr,1,0.333333333,1997
Robert M. Haralick,CUNY,cvpr,1,0.5,1997
Subash Shankar,CUNY,aaai,1,0.5,1997
Ioannis Stamos,CUNY,cvpr,1,0.5,1998
Jie Wei,CUNY,iros,1,0.5,1998
Jie Wei,CUNY,iros,1,0.5,1999
Rohit Parikh,CUNY,ijcai,1,0.5,1999
Zhigang Zhu,CUNY,cvpr,1,0.333333333,1999
Ioannis Stamos,CUNY,cvpr,1,0.5,2000
Ioannis Stamos,CUNY,icra,1,0.5,2000
Robert M. Haralick,CUNY,cvpr,3,1.5,2000
Sarah Zelikovitz,CUNY,icml,1,0.5,2000
Ying-li Tian,CUNY,cvpr,1,0.333333333,2000
Jizhong Xiao,CUNY,iros,1,0.166666667,2001
Robert M. Haralick,CUNY,cvpr,1,0.5,2001
Xiaowen Zhang,CUNY,iros,1,0.2,2001
Jizhong Xiao,CUNY,iros,1,0.25,2002
Ioannis Stamos,CUNY,cvpr,1,0.5,2003
Ioannis Stamos,CUNY,icra,1,0.166666667,2003
